"Time","TemperatureF"
2012-10-01 00:04:00,64.3
2012-10-01 00:23:00,63.8
2012-10-01 00:28:00,63.8
2012-10-01 00:37:00,63.8
2012-10-01 00:45:00,64.1
2012-10-01 00:51:00,64.4
2012-10-01 00:56:00,64.3
2012-10-01 01:01:00,64.1
2012-10-01 01:15:00,63.1
2012-10-01 01:20:00,62.7
2012-10-01 01:25:00,62.5
2012-10-01 01:30:00,62.2
2012-10-01 01:39:00,61.8
2012-10-01 01:44:00,61.6
2012-10-01 01:53:00,61.5
2012-10-01 01:58:00,61.4
2012-10-01 02:03:00,61.3
2012-10-01 02:26:00,60.9
2012-10-01 02:31:00,60.9
2012-10-01 02:36:00,60.8
2012-10-01 02:41:00,61.1
2012-10-01 02:46:00,61.3
2012-10-01 02:55:00,61.3
2012-10-01 03:00:00,61.3
2012-10-01 03:18:00,60.8
2012-10-01 03:23:00,60.4
2012-10-01 03:32:00,60.4
2012-10-01 03:37:00,60.5
2012-10-01 03:42:00,60.5
2012-10-01 03:51:00,60.5
2012-10-01 03:56:00,60.4
2012-10-01 04:01:00,60.3
2012-10-01 04:15:00,59.6
2012-10-01 04:24:00,59.3
2012-10-01 04:33:00,59
2012-10-01 04:38:00,58.9
2012-10-01 04:46:00,58.5
2012-10-01 04:55:00,58.3
2012-10-01 05:04:00,58.4
2012-10-01 05:14:00,59
2012-10-01 05:23:00,59.2
2012-10-01 05:32:00,58.9
2012-10-01 05:37:00,59
2012-10-01 05:42:00,59
2012-10-01 05:47:00,59
2012-10-01 05:52:00,59.1
2012-10-01 05:58:00,59.2
2012-10-01 06:06:00,59.4
2012-10-01 06:20:00,58.6
2012-10-01 06:29:00,58
2012-10-01 06:34:00,57.8
2012-10-01 06:43:00,57.9
2012-10-01 06:48:00,57.9
2012-10-01 06:57:00,57.9
2012-10-01 07:05:00,58
2012-10-01 07:19:00,57.7
2012-10-01 07:28:00,57.6
2012-10-01 07:33:00,57.7
2012-10-01 07:42:00,58.2
2012-10-01 07:47:00,58.7
2012-10-01 07:56:00,59.7
2012-10-01 08:01:00,60.3
2012-10-01 08:17:00,61.9
2012-10-01 08:25:00,63.1
2012-10-01 08:34:00,64.7
2012-10-01 08:39:00,65.5
2012-10-01 08:44:00,66.2
2012-10-01 08:50:00,67.2
2012-10-01 08:58:00,69.6
2012-10-01 09:04:00,70.5
2012-10-01 09:21:00,72.3
2012-10-01 09:26:00,71.9
2012-10-01 09:31:00,72
2012-10-01 09:40:00,72.8
2012-10-01 09:45:00,73.1
2012-10-01 09:50:00,73.3
2012-10-01 09:59:00,74
2012-10-01 10:22:00,76.9
2012-10-01 10:31:00,77.8
2012-10-01 10:36:00,78.7
2012-10-01 10:44:00,79.7
2012-10-01 10:53:00,79.9
2012-10-01 10:58:00,79.9
2012-10-01 11:03:00,80.3
2012-10-01 11:23:00,83.4
2012-10-01 11:31:00,84.2
2012-10-01 11:37:00,84.3
2012-10-01 11:45:00,84.8
2012-10-01 11:50:00,85.1
2012-10-01 11:56:00,85.1
2012-10-01 12:04:00,86
2012-10-01 12:15:00,87.1
2012-10-01 12:23:00,87.7
2012-10-01 12:29:00,87.7
2012-10-01 12:37:00,87.8
2012-10-01 12:46:00,87.9
2012-10-01 12:51:00,88.3
2012-10-01 12:56:00,88.5
2012-10-01 13:05:00,89.2
2012-10-01 13:23:00,90.6
2012-10-01 13:32:00,91
2012-10-01 13:37:00,91.2
2012-10-01 13:46:00,91.7
2012-10-01 13:54:00,92.1
2012-10-01 13:59:00,92.2
2012-10-01 14:19:00,92.8
2012-10-01 14:24:00,92.9
2012-10-01 14:29:00,92.7
2012-10-01 14:38:00,92.3
2012-10-01 14:43:00,92
2012-10-01 14:52:00,92.3
2012-10-01 15:00:00,92.7
2012-10-01 15:18:00,93.3
2012-10-01 15:23:00,93.8
2012-10-01 15:28:00,93.7
2012-10-01 15:33:00,93.2
2012-10-01 15:38:00,92.9
2012-10-01 15:44:00,92.4
2012-10-01 15:52:00,92.5
2012-10-01 15:57:00,92.8
2012-10-01 16:06:00,92.2
2012-10-01 16:20:00,92.4
2012-10-01 16:29:00,91.7
2012-10-01 16:34:00,91.8
2012-10-01 16:43:00,91.9
2012-10-01 16:52:00,92.3
2012-10-01 17:00:00,92.2
2012-10-01 17:19:00,91.5
2012-10-01 17:28:00,91.1
2012-10-01 17:33:00,90.9
2012-10-01 17:38:00,90.7
2012-10-01 17:44:00,90.2
2012-10-01 17:49:00,89.7
2012-10-01 17:57:00,88.4
2012-10-01 18:03:00,87.6
2012-10-01 18:22:00,85.2
2012-10-01 18:27:00,84.5
2012-10-01 18:36:00,83.5
2012-10-01 18:41:00,83.1
2012-10-01 18:46:00,82.6
2012-10-01 18:55:00,81.6
2012-10-01 19:03:00,81.1
2012-10-01 19:26:00,79.5
2012-10-01 19:35:00,79
2012-10-01 19:44:00,78.4
2012-10-01 19:52:00,78
2012-10-01 19:57:00,77.8
2012-10-01 20:06:00,77.4
2012-10-01 20:16:00,76.6
2012-10-01 20:22:00,76.1
2012-10-01 20:30:00,75.8
2012-10-01 20:36:00,75.7
2012-10-01 20:41:00,75.4
2012-10-01 20:49:00,74.9
2012-10-01 20:58:00,74.1
2012-10-01 21:07:00,73.5
2012-10-01 21:17:00,72.9
2012-10-01 21:22:00,72.8
2012-10-01 21:31:00,72.3
2012-10-01 21:40:00,71.6
2012-10-01 21:49:00,71.2
2012-10-01 21:54:00,70.9
2012-10-01 22:03:00,70.3
2012-10-01 22:18:00,69.7
2012-10-01 22:27:00,69.4
2012-10-01 22:35:00,69.4
2012-10-01 22:44:00,69.6
2012-10-01 22:53:00,69.6
2012-10-01 23:02:00,69.3
2012-10-01 23:21:00,69.3
2012-10-01 23:30:00,69.3
2012-10-01 23:38:00,68.7
2012-10-01 23:43:00,68.6
2012-10-01 23:49:00,68.5
2012-10-01 23:57:00,68.4
2012-10-02 00:06:00,68.4
2012-10-02 00:20:00,68.4
2012-10-02 00:25:00,68.4
2012-10-02 00:30:00,68.4
2012-10-02 00:35:00,68
2012-10-02 00:44:00,67.5
2012-10-02 00:49:00,67.2
2012-10-02 00:58:00,66.8
2012-10-02 01:07:00,67.1
2012-10-02 01:21:00,67
2012-10-02 01:29:00,66.7
2012-10-02 01:35:00,66.3
2012-10-02 01:40:00,66
2012-10-02 01:45:00,65.6
2012-10-02 01:50:00,65.1
2012-10-02 01:59:00,64.7
2012-10-02 02:04:00,65.1
2012-10-02 02:21:00,64.9
2012-10-02 02:27:00,64.5
2012-10-02 02:35:00,64
2012-10-02 02:41:00,63.8
2012-10-02 02:46:00,63.6
2012-10-02 02:54:00,63.3
2012-10-02 03:03:00,63.3
2012-10-02 03:21:00,62.7
2012-10-02 03:26:00,62.6
2012-10-02 03:35:00,62.5
2012-10-02 03:43:00,62.3
2012-10-02 03:52:00,62.3
2012-10-02 03:57:00,62.2
2012-10-02 04:02:00,62
2012-10-02 04:21:00,61.6
2012-10-02 04:30:00,61.5
2012-10-02 04:35:00,61.3
2012-10-02 04:40:00,61.2
2012-10-02 04:46:00,61.1
2012-10-02 04:54:00,61.1
2012-10-02 05:03:00,60.9
2012-10-02 05:19:00,60.8
2012-10-02 05:24:00,60.7
2012-10-02 05:33:00,60.5
2012-10-02 05:38:00,60.6
2012-10-02 05:46:00,61.4
2012-10-02 05:55:00,61.4
2012-10-02 06:04:00,60.9
2012-10-02 06:21:00,59.8
2012-10-02 06:30:00,59.7
2012-10-02 06:39:00,59.6
2012-10-02 06:48:00,59.5
2012-10-02 06:56:00,59.2
2012-10-02 07:02:00,59.1
2012-10-02 07:17:00,58.9
2012-10-02 07:26:00,59.1
2012-10-02 07:35:00,59.4
2012-10-02 07:40:00,60
2012-10-02 07:45:00,60.6
2012-10-02 07:54:00,61.6
2012-10-02 07:59:00,62.5
2012-10-02 08:04:00,63.3
2012-10-02 08:14:00,65
2012-10-02 08:30:00,67.2
2012-10-02 08:35:00,67.7
2012-10-02 08:40:00,68.1
2012-10-02 08:45:00,68.5
2012-10-02 08:50:00,69
2012-10-02 08:56:00,69.4
2012-10-02 09:04:00,70.4
2012-10-02 09:18:00,71.8
2012-10-02 09:27:00,72.9
2012-10-02 09:36:00,73.9
2012-10-02 09:41:00,74.6
2012-10-02 09:50:00,76.8
2012-10-02 09:58:00,77.7
2012-10-02 10:07:00,78.7
2012-10-02 10:21:00,80.6
2012-10-02 10:26:00,81.3
2012-10-02 10:31:00,82
2012-10-02 10:37:00,82.8
2012-10-02 10:45:00,83.2
2012-10-02 10:50:00,83.5
2012-10-02 10:56:00,84
2012-10-02 11:04:00,85.5
2012-10-02 11:18:00,85.8
2012-10-02 11:23:00,86.9
2012-10-02 11:29:00,86.9
2012-10-02 11:37:00,88.3
2012-10-02 11:46:00,88
2012-10-02 11:55:00,87.1
2012-10-02 12:04:00,87.1
2012-10-02 12:23:00,88.2
2012-10-02 12:28:00,88.3
2012-10-02 12:37:00,88.7
2012-10-02 12:45:00,88.8
2012-10-02 12:50:00,89.2
2012-10-02 12:59:00,90.1
2012-10-02 13:22:00,92
2012-10-02 13:27:00,92.5
2012-10-02 13:32:00,92.8
2012-10-02 13:41:00,93
2012-10-02 13:46:00,93.4
2012-10-02 13:55:00,94
2012-10-02 14:04:00,94.8
2012-10-02 14:23:00,95.4
2012-10-02 14:31:00,95.7
2012-10-02 14:37:00,95.5
2012-10-02 14:45:00,94.8
2012-10-02 14:50:00,94.4
2012-10-02 14:56:00,93.4
2012-10-02 15:01:00,93.1
2012-10-02 15:16:00,93.1
2012-10-02 15:25:00,92.9
2012-10-02 15:30:00,93
2012-10-02 15:35:00,93
2012-10-02 15:40:00,93.3
2012-10-02 15:46:00,93.5
2012-10-02 15:54:00,94.2
2012-10-02 16:03:00,94.7
2012-10-02 16:26:00,95
2012-10-02 16:34:00,95
2012-10-02 16:40:00,95.1
2012-10-02 16:48:00,94.7
2012-10-02 16:57:00,94
2012-10-02 17:02:00,93.8
2012-10-02 17:21:00,92.2
2012-10-02 17:26:00,91.8
2012-10-02 17:32:00,91.2
2012-10-02 17:37:00,90.8
2012-10-02 17:42:00,90.2
2012-10-02 17:51:00,89.2
2012-10-02 18:00:00,88.6
2012-10-02 18:15:00,87.3
2012-10-02 18:20:00,86.8
2012-10-02 18:25:00,86.3
2012-10-02 18:34:00,85.6
2012-10-02 18:39:00,85.3
2012-10-02 18:48:00,84.4
2012-10-02 18:57:00,83.4
2012-10-02 19:05:00,82.5
2012-10-02 19:19:00,81.3
2012-10-02 19:25:00,81.1
2012-10-02 19:30:00,80.5
2012-10-02 19:35:00,80.3
2012-10-02 19:40:00,80.1
2012-10-02 19:49:00,79.4
2012-10-02 19:54:00,79.3
2012-10-02 19:59:00,79.3
2012-10-02 20:14:00,79.1
2012-10-02 20:20:00,79.1
2012-10-02 20:25:00,79
2012-10-02 20:30:00,78.9
2012-10-02 20:35:00,78.9
2012-10-02 20:40:00,78.9
2012-10-02 20:45:00,78.8
2012-10-02 20:51:00,78.7
2012-10-02 20:59:00,78.3
2012-10-02 21:26:00,77.8
2012-10-02 21:31:00,77.4
2012-10-02 21:39:00,76.8
2012-10-02 21:45:00,76.5
2012-10-02 21:50:00,76.2
2012-10-02 21:59:00,75.4
2012-10-02 22:04:00,74.8
2012-10-02 22:18:00,73.5
2012-10-02 22:26:00,72.7
2012-10-02 22:35:00,72.1
2012-10-02 22:40:00,71.7
2012-10-02 22:45:00,71.5
2012-10-02 22:51:00,71.6
2012-10-02 22:56:00,72
2012-10-02 23:04:00,71.8
2012-10-02 23:18:00,71.3
2012-10-02 23:27:00,71.1
2012-10-02 23:32:00,71.1
2012-10-02 23:37:00,71
2012-10-02 23:46:00,70.9
2012-10-02 23:51:00,71.3
2012-10-03 00:00:00,71.9
2012-10-03 00:23:00,71.4
2012-10-03 00:28:00,70.9
2012-10-03 00:37:00,70.4
2012-10-03 00:45:00,70.2
2012-10-03 00:54:00,70.3
2012-10-03 00:59:00,70.2
2012-10-03 01:15:00,69.7
2012-10-03 01:20:00,69.5
2012-10-03 01:29:00,69
2012-10-03 01:34:00,68.7
2012-10-03 01:39:00,68.6
2012-10-03 01:44:00,68.7
2012-10-03 01:49:00,68.6
2012-10-03 01:55:00,68.5
2012-10-03 02:00:00,68.4
2012-10-03 02:22:00,68.4
2012-10-03 02:27:00,68.5
2012-10-03 02:36:00,68.4
2012-10-03 02:41:00,69
2012-10-03 02:50:00,68.7
2012-10-03 02:59:00,68.4
2012-10-03 03:04:00,68.1
2012-10-03 03:18:00,66.7
2012-10-03 03:27:00,65.8
2012-10-03 03:32:00,65.4
2012-10-03 03:37:00,65.3
2012-10-03 03:42:00,65.3
2012-10-03 03:47:00,65
2012-10-03 03:56:00,64.9
2012-10-03 04:01:00,65.1
2012-10-03 04:15:00,65
2012-10-03 04:20:00,64.7
2012-10-03 04:25:00,64.4
2012-10-03 04:34:00,64.2
2012-10-03 04:39:00,64.5
2012-10-03 04:44:00,64.6
2012-10-03 04:50:00,64.4
2012-10-03 04:55:00,64.1
2012-10-03 05:00:00,63.7
2012-10-03 05:26:00,63.3
2012-10-03 05:31:00,63.1
2012-10-03 05:40:00,62.7
2012-10-03 05:49:00,62.2
2012-10-03 05:58:00,62
2012-10-03 06:06:00,61.6
2012-10-03 06:20:00,61.4
2012-10-03 06:29:00,61.5
2012-10-03 06:34:00,61.5
2012-10-03 06:43:00,61.2
2012-10-03 06:48:00,61.2
2012-10-03 06:57:00,61.3
2012-10-03 07:05:00,61.3
2012-10-03 07:19:00,61.1
2012-10-03 07:25:00,61
2012-10-03 07:30:00,60.9
2012-10-03 07:35:00,61.1
2012-10-03 07:44:00,61.5
2012-10-03 07:52:00,62.1
2012-10-03 07:58:00,62.8
2012-10-03 08:06:00,64.3
2012-10-03 08:20:00,66.2
2012-10-03 08:29:00,67.2
2012-10-03 08:34:00,67.8
2012-10-03 08:43:00,68.4
2012-10-03 08:52:00,69.3
2012-10-03 09:00:00,70
2012-10-03 09:23:00,72.1
2012-10-03 09:32:00,72.6
2012-10-03 09:37:00,73.3
2012-10-03 09:42:00,73.7
2012-10-03 09:51:00,74.2
2012-10-03 10:00:00,75
2012-10-03 10:15:00,77.9
2012-10-03 10:24:00,77.9
2012-10-03 10:29:00,78.9
2012-10-03 10:38:00,79.5
2012-10-03 10:43:00,79.9
2012-10-03 10:52:00,80.3
2012-10-03 11:00:00,80.4
2012-10-03 11:23:00,81.3
2012-10-03 11:28:00,81.6
2012-10-03 11:37:00,81.9
2012-10-03 11:46:00,82.4
2012-10-03 11:51:00,82.8
2012-10-03 11:56:00,83
2012-10-03 12:01:00,83.2
2012-10-03 12:17:00,83.7
2012-10-03 12:22:00,83.9
2012-10-03 12:27:00,84
2012-10-03 12:32:00,84.2
2012-10-03 12:37:00,84.3
2012-10-03 12:43:00,84.5
2012-10-03 12:48:00,84.7
2012-10-03 12:53:00,84.9
2012-10-03 12:58:00,85
2012-10-03 13:03:00,85
2012-10-03 13:19:00,85.4
2012-10-03 13:24:00,85.3
2012-10-03 13:29:00,85.3
2012-10-03 13:34:00,85.1
2012-10-03 13:39:00,84.8
2012-10-03 13:44:00,84.8
2012-10-03 13:50:00,85
2012-10-03 13:59:00,84.3
2012-10-03 14:04:00,84.1
2012-10-03 14:18:00,83.8
2012-10-03 14:23:00,83.4
2012-10-03 14:28:00,83.3
2012-10-03 14:33:00,83.2
2012-10-03 14:38:00,83.4
2012-10-03 14:43:00,83.6
2012-10-03 14:49:00,83.6
2012-10-03 14:54:00,83.4
2012-10-03 14:59:00,83.4
2012-10-03 15:04:00,83.4
2012-10-03 15:14:00,82.5
2012-10-03 15:19:00,82.5
2012-10-03 15:25:00,82.7
2012-10-03 15:30:00,82.7
2012-10-03 15:35:00,82.5
2012-10-03 15:40:00,82.3
2012-10-03 15:45:00,82.1
2012-10-03 15:51:00,81.6
2012-10-03 15:56:00,80.7
2012-10-03 16:01:00,80.3
2012-10-03 16:16:00,79.3
2012-10-03 16:21:00,78.9
2012-10-03 16:27:00,78.2
2012-10-03 16:32:00,77.8
2012-10-03 16:37:00,77.2
2012-10-03 16:42:00,76.8
2012-10-03 16:47:00,76.4
2012-10-03 16:52:00,76.3
2012-10-03 16:57:00,75.9
2012-10-03 17:03:00,75.2
2012-10-03 17:18:00,73.8
2012-10-03 17:23:00,73.3
2012-10-03 17:28:00,73.1
2012-10-03 17:34:00,72.8
2012-10-03 17:39:00,72.3
2012-10-03 17:44:00,71.8
2012-10-03 17:49:00,71.5
2012-10-03 17:54:00,71.3
2012-10-03 17:59:00,70.9
2012-10-03 18:15:00,69.7
2012-10-03 18:20:00,69.5
2012-10-03 18:25:00,69.2
2012-10-03 18:30:00,69
2012-10-03 18:35:00,68.8
2012-10-03 18:41:00,68.5
2012-10-03 18:46:00,68.3
2012-10-03 18:51:00,68.2
2012-10-03 18:56:00,68
2012-10-03 19:01:00,67.9
2012-10-03 19:17:00,67.3
2012-10-03 19:22:00,67.2
2012-10-03 19:27:00,67
2012-10-03 19:32:00,66.9
2012-10-03 19:37:00,66.8
2012-10-03 19:42:00,66.8
2012-10-03 19:48:00,66.5
2012-10-03 19:53:00,66.3
2012-10-03 19:58:00,66.2
2012-10-03 20:03:00,66.1
2012-10-03 20:19:00,65.5
2012-10-03 20:24:00,65.3
2012-10-03 20:29:00,65.1
2012-10-03 20:34:00,65
2012-10-03 20:39:00,64.8
2012-10-03 20:44:00,64.6
2012-10-03 20:49:00,64.4
2012-10-03 20:55:00,64.3
2012-10-03 21:00:00,64.1
2012-10-03 21:15:00,63.6
2012-10-03 21:20:00,63.4
2012-10-03 21:26:00,63.3
2012-10-03 21:31:00,63.2
2012-10-03 21:36:00,63.1
2012-10-03 21:41:00,62.9
2012-10-03 21:46:00,62.8
2012-10-03 21:51:00,62.7
2012-10-03 21:56:00,62.7
2012-10-03 22:02:00,62.5
2012-10-03 22:17:00,62.4
2012-10-03 22:22:00,62.3
2012-10-03 22:27:00,62.3
2012-10-03 22:33:00,62.3
2012-10-03 22:38:00,62.2
2012-10-03 22:43:00,62.1
2012-10-03 22:48:00,62.1
2012-10-03 22:53:00,62
2012-10-03 22:58:00,61.8
2012-10-03 23:03:00,61.6
2012-10-03 23:19:00,61.2
2012-10-03 23:24:00,61.2
2012-10-03 23:29:00,61.1
2012-10-03 23:34:00,61
2012-10-03 23:40:00,61
2012-10-03 23:45:00,60.8
2012-10-03 23:50:00,60.7
2012-10-03 23:55:00,60.5
2012-10-04 00:00:00,60.5
2012-10-04 00:16:00,60.1
2012-10-04 00:21:00,60
2012-10-04 00:26:00,60.1
2012-10-04 00:31:00,60.2
2012-10-04 00:36:00,60.2
2012-10-04 00:41:00,60.2
2012-10-04 00:47:00,60.2
2012-10-04 00:52:00,60.2
2012-10-04 00:57:00,60.1
2012-10-04 01:02:00,60
2012-10-04 01:17:00,59.6
2012-10-04 01:23:00,59.5
2012-10-04 01:28:00,59.5
2012-10-04 01:33:00,59.5
2012-10-04 01:38:00,59.5
2012-10-04 01:43:00,59.4
2012-10-04 01:48:00,59.5
2012-10-04 01:53:00,59.9
2012-10-04 01:59:00,60
2012-10-04 02:04:00,60.2
2012-10-04 02:19:00,60.4
2012-10-04 02:28:00,60.3
2012-10-04 02:33:00,60.2
2012-10-04 02:38:00,60
2012-10-04 02:43:00,59.9
2012-10-04 02:49:00,59.8
2012-10-04 02:54:00,59.6
2012-10-04 02:59:00,59.4
2012-10-04 03:04:00,59.3
2012-10-04 03:14:00,58.8
2012-10-04 03:19:00,58.7
2012-10-04 03:25:00,58.4
2012-10-04 03:30:00,58.3
2012-10-04 03:35:00,58.4
2012-10-04 03:40:00,58.5
2012-10-04 03:45:00,58.5
2012-10-04 03:50:00,58.7
2012-10-04 03:56:00,58.7
2012-10-04 04:01:00,58.7
2012-10-04 04:16:00,59.2
2012-10-04 04:21:00,59.2
2012-10-04 04:26:00,59.1
2012-10-04 04:32:00,59.1
